,Time,Low,High,Open,Close,Volume
441,2023-11-21 19:00:00,35633.0,37875.0,35755.33,37424.31,17606.97239528
440,2023-11-22 19:00:00,36888.0,37653.67,37424.31,37304.05,7211.31754936
439,2023-11-23 19:00:00,37257.56,38454.0,37304.04,37745.84,17507.8900414
438,2023-11-24 19:00:00,37615.91,37920.27,37746.29,37805.99,3567.42244915
437,2023-11-25 19:00:00,37156.72,37842.17,37806.84,37462.79,6113.0562518
436,2023-11-26 19:00:00,36715.1,37578.42,37462.01,37241.63,13510.45476059
435,2023-11-27 19:00:00,36873.55,38425.96,37241.64,37838.26,18156.47258233
434,2023-11-28 19:00:00,37581.93,38480.0,37838.26,37863.84,15162.68883049
433,2023-11-29 19:00:00,37500.0,38152.18,37864.79,37732.27,8081.19248391
432,2023-11-30 19:00:00,37618.25,39000.0,37732.27,38703.54,16395.90197806
431,2023-12-01 19:00:00,38660.03,39740.0,38706.55,39478.95,7540.7688183
430,2023-12-02 19:00:00,39293.02,40221.22,39467.42,39984.81,7153.15663784
429,2023-12-03 19:00:00,39983.6,42410.46,39984.81,41987.24,21993.05995554
428,2023-12-04 19:00:00,41384.03,45000.0,41985.53,44084.39,24018.76035474
427,2023-12-05 19:00:00,43369.0,44290.37,44086.33,43764.05,15977.55938336
426,2023-12-06 19:00:00,42846.53,44057.23,43766.41,43280.95,13055.36691088
425,2023-12-07 19:00:00,43087.17,44754.99,43281.11,44192.87,13579.40860176
424,2023-12-08 19:00:00,43586.14,44384.68,44192.86,43723.25,5469.40708431
423,2023-12-09 19:00:00,43562.06,44049.51,43722.84,43793.68,3919.09423649
422,2023-12-10 19:00:00,40150.0,43811.81,43793.67,41229.61,25524.67094691
421,2023-12-11 19:00:00,40636.51,42088.56,41229.61,41477.39,13414.86773655
420,2023-12-12 19:00:00,40553.15,43475.0,41477.6,42885.54,15798.66423037
419,2023-12-13 19:00:00,41426.76,43442.15,42887.39,43027.77,15434.25971384
418,2023-12-14 19:00:00,41640.51,43095.71,43027.77,41933.89,10861.72864667
417,2023-12-15 19:00:00,41626.66,42680.2,41934.84,42237.29,5315.65582307
416,2023-12-16 19:00:00,41222.0,42367.82,42235.23,41349.59,6649.06495765
415,2023-12-17 19:00:00,40508.01,42754.79,41349.59,42650.01,13394.33474824
414,2023-12-18 19:00:00,41780.0,43461.86,42650.01,42266.22,13403.93447528
413,2023-12-19 19:00:00,42184.48,44324.86,42266.25,43674.77,19307.1089644
412,2023-12-20 19:00:00,43295.78,44250.0,43673.11,43875.32,13170.9728222
411,2023-12-21 19:00:00,43412.82,44424.36,43875.56,44013.73,10733.55348079
410,2023-12-22 19:00:00,43333.35,44033.84,44013.65,43726.35,4075.08953972
409,2023-12-23 19:00:00,42614.17,43985.67,43728.36,43025.03,4947.00165569
408,2023-12-24 19:00:00,42755.35,43818.29,43025.02,43589.67,4799.73104807
407,2023-12-25 19:00:00,41600.67,43605.0,43589.67,42515.53,13035.02745535
406,2023-12-26 19:00:00,42111.47,43709.98,42521.21,43474.4,12917.48404475
405,2023-12-27 19:00:00,42265.08,43830.34,43469.06,42581.23,13583.91599843
404,2023-12-28 19:00:00,41300.0,43137.1,42581.23,42063.45,16756.43323881
403,2023-12-29 19:00:00,41518.19,42593.73,42064.22,42141.03,11609.82377015
402,2023-12-30 19:00:00,41964.68,42850.0,42139.32,42288.06,11397.57303743
401,2023-12-31 19:00:00,42175.65,44240.8,42288.58,44220.78,7977.72851143
400,2024-01-01 19:00:00,44195.13,45925.82,44220.78,44972.8,29583.38407747
399,2024-01-02 19:00:00,40625.68,45519.32,44972.81,42862.44,32281.85234351
398,2024-01-03 19:00:00,42650.0,44800.0,42860.58,44193.29,18193.81684353
397,2024-01-04 19:00:00,42450.0,44443.37,44198.35,44186.59,18073.09561495
396,2024-01-05 19:00:00,43436.5,44260.95,44187.76,43992.44,5691.43460343
395,2024-01-06 19:00:00,43629.7,44510.01,43992.79,43950.28,5931.34650683
394,2024-01-07 19:00:00,43200.44,47330.0,43954.52,46995.1,26447.17326625
393,2024-01-08 19:00:00,44701.54,47901.0,46995.09,46124.08,26305.56366042
392,2024-01-09 19:00:00,44320.01,47732.5,46120.79,46666.11,36534.39765866
391,2024-01-10 19:00:00,45555.55,49102.29,46678.54,46342.66,38150.89478822
390,2024-01-11 19:00:00,41444.97,46522.2,46344.96,42773.03,46862.43347199
389,2024-01-12 19:00:00,42427.0,43250.0,42775.1,42839.33,10998.76404264
388,2024-01-13 19:00:00,41680.73,43064.13,42839.32,41697.33,7834.26155365
387,2024-01-14 19:00:00,41680.0,43331.91,41698.13,42490.16,10869.45830576
386,2024-01-15 19:00:00,42028.02,43569.23,42481.69,43130.45,18180.4405406
385,2024-01-16 19:00:00,42160.0,43185.47,43130.35,42739.49,16381.8407159
384,2024-01-17 19:00:00,40600.05,42877.22,42737.68,41293.5,25097.42399202
383,2024-01-18 19:00:00,40236.49,42159.52,41290.57,41624.07,22745.55271173
382,2024-01-19 19:00:00,41418.55,41846.15,41623.94,41666.67,4836.63124969
381,2024-01-20 19:00:00,41472.49,41858.59,41666.67,41554.05,3138.26294449
380,2024-01-21 19:00:00,39372.44,41658.0,41553.92,39524.27,26539.34338688
379,2024-01-22 19:00:00,38501.0,40144.49,39524.27,39878.3,21966.56334645
378,2024-01-23 19:00:00,39382.15,40527.26,39878.28,40077.78,17438.97734668
377,2024-01-24 19:00:00,39503.0,40282.87,40079.87,39941.66,12978.7331205
376,2024-01-25 19:00:00,39805.95,42243.14,39941.66,41814.8,19359.37921096
375,2024-01-26 19:00:00,41383.94,42199.99,41814.96,42126.55,3774.45056434
374,2024-01-27 19:00:00,41617.53,42839.07,42126.55,42034.59,4298.44263812
373,2024-01-28 19:00:00,41787.35,43326.77,42034.57,43306.18,12529.09255982
372,2024-01-29 19:00:00,42680.2,43872.99,43303.3,42942.78,16384.61219735
371,2024-01-30 19:00:00,42265.77,43741.94,42937.72,42548.08,15320.62044085
370,2024-01-31 19:00:00,41846.04,43276.19,42545.47,43078.81,11526.63383073
369,2024-02-01 19:00:00,42527.58,43700.0,43080.38,43181.66,12202.24125895
368,2024-02-02 19:00:00,42863.58,43358.13,43183.62,43010.67,2254.45335539
367,2024-02-03 19:00:00,42228.01,43100.0,43007.82,42568.55,2643.251649
366,2024-02-04 19:00:00,42235.0,43520.0,42571.91,42657.67,8756.87806894
365,2024-02-05 19:00:00,42516.07,43372.79,42658.3,43095.79,7940.36830921
364,2024-02-06 19:00:00,42760.44,44430.0,43097.16,44343.61,12440.36853251
363,2024-02-07 19:00:00,44335.0,45637.38,44345.94,45305.2,19283.80580787
362,2024-02-08 19:00:00,45252.93,48230.02,45304.83,47160.41,22108.85067543
361,2024-02-09 19:00:00,46889.53,48179.43,47157.01,47767.06,5663.309891
360,2024-02-10 19:00:00,47590.3,48614.0,47767.06,48316.3,5243.1260706
359,2024-02-11 19:00:00,47715.67,50363.42,48321.14,49941.81,18545.08725852
358,2024-02-12 19:00:00,48327.81,50423.42,49941.95,49725.36,20471.56790372
357,2024-02-13 19:00:00,49253.92,52111.0,49724.55,51858.59,20249.94369733
356,2024-02-14 19:00:00,51353.49,52890.0,51858.51,51934.29,18465.04404385
355,2024-02-15 19:00:00,51597.87,52608.2,51935.23,52162.64,13816.27351282
354,2024-02-16 19:00:00,50642.36,52214.05,52162.65,51666.22,5387.3486576
353,2024-02-17 19:00:00,51174.38,52400.0,51666.23,52153.63,3997.17143898
352,2024-02-18 19:00:00,51687.98,52501.01,52153.63,51787.05,6009.01451962
351,2024-02-19 19:00:00,50764.01,53000.0,51787.05,52277.52,15888.87599974
350,2024-02-20 19:00:00,50628.6,52394.91,52277.53,51851.67,13735.03407249
349,2024-02-21 19:00:00,50905.65,52076.0,51851.46,51258.7,13104.51408087
348,2024-02-22 19:00:00,50513.01,51512.68,51260.29,50747.05,11679.16625824
347,2024-02-23 19:00:00,50576.55,51696.19,50746.98,51570.65,3448.96576791
346,2024-02-24 19:00:00,51275.01,51967.82,51568.63,51731.0,3617.40106809
345,2024-02-25 19:00:00,50901.23,54980.0,51730.96,54533.48,22422.38763854
344,2024-02-26 19:00:00,54490.8,57646.81,54530.32,57077.07,28791.48651731
343,2024-02-27 19:00:00,56723.48,64100.0,57077.08,62518.9,48265.6721171
342,2024-02-28 19:00:00,60355.61,63675.48,62520.06,61179.03,36825.89535085
341,2024-02-29 19:00:00,60788.33,63267.18,61179.03,62436.72,24696.65692545
340,2024-03-01 19:00:00,61623.39,62500.0,62439.74,62045.78,6882.38410251
339,2024-03-02 19:00:00,61388.0,63260.0,62045.78,63154.49,7314.17629968
338,2024-03-03 19:00:00,62300.0,68602.98,63155.74,68360.14,40600.36656889
337,2024-03-04 19:00:00,59224.68,69324.58,68356.7,63800.78,65575.09537327
336,2024-03-05 19:00:00,62832.39,67654.06,63802.15,66122.28,34655.98799427
335,2024-03-06 19:00:00,65599.63,68098.09,66115.48,66938.21,22228.36739914
334,2024-03-07 19:00:00,66157.09,70199.0,66938.21,68289.16,33749.52797544
333,2024-03-08 19:00:00,68047.62,68700.41,68289.16,68480.0,9005.50992187
332,2024-03-09 19:00:00,68221.13,70000.0,68480.01,69032.12,12163.05713369
331,2024-03-10 20:00:00,67112.21,72943.98,69032.8,72110.98,32332.72583229
330,2024-03-11 20:00:00,68603.0,73027.63,72110.98,71475.93,29420.19277654
329,2024-03-12 20:00:00,71337.3,73709.99,71473.43,73135.04,21455.92195688
328,2024-03-13 20:00:00,68454.47,73835.57,73135.04,71364.58,34226.602618
327,2024-03-14 20:00:00,65565.7,72414.96,71364.58,69506.88,40195.84231178
326,2024-03-15 20:00:00,64774.05,70050.0,69514.87,65254.22,16532.825303
325,2024-03-16 20:00:00,64505.0,68877.82,65254.22,68343.64,12631.85084112
324,2024-03-17 20:00:00,66562.65,68933.71,68354.29,67613.04,20057.37580028
323,2024-03-18 20:00:00,61506.0,68136.39,67609.39,61906.27,40111.97553957
322,2024-03-19 20:00:00,60771.14,68150.0,61902.57,67858.8,38590.78345488
321,2024-03-20 20:00:00,64525.0,68234.56,67855.88,65484.7,18523.96247162
320,2024-03-21 20:00:00,62258.36,66651.1,65478.98,63814.56,17807.65930238
319,2024-03-22 20:00:00,63013.19,66029.09,63814.56,63998.86,7395.08270425
318,2024-03-23 20:00:00,63785.57,67637.6,63998.87,67204.93,6535.8276512
317,2024-03-24 20:00:00,66381.84,71269.92,67212.69,69890.28,22228.13803338
316,2024-03-25 20:00:00,69269.69,71582.96,69895.6,69992.4,15697.73440865
315,2024-03-26 20:00:00,68369.62,71789.85,69994.9,69435.96,18703.73738295
314,2024-03-27 20:00:00,68841.01,71635.99,69437.16,70801.18,15224.17928189
313,2024-03-28 20:00:00,69036.95,70941.7,70804.06,69903.75,7365.03204354
312,2024-03-29 20:00:00,69569.03,70363.25,69903.74,69626.87,3262.62331859
311,2024-03-30 20:00:00,69587.86,71399.91,69623.86,71288.9,4424.66955382
310,2024-03-31 20:00:00,68055.15,71313.8,71291.5,69681.82,13916.60016523
309,2024-04-01 20:00:00,64521.61,69711.0,69681.85,65464.14,23496.58634089
308,2024-04-02 20:00:00,64500.0,66944.06,65472.0,65987.92,14506.55934744
307,2024-04-03 20:00:00,65073.95,69367.19,65984.18,68525.23,18624.08140025
306,2024-04-04 20:00:00,66000.0,68783.99,68528.69,67856.51,15515.82134206
305,2024-04-05 20:00:00,67469.19,69685.0,67856.51,68919.89,3985.44167764
304,2024-04-06 20:00:00,68846.23,70312.0,68919.57,69350.34,5766.41938443
303,2024-04-07 20:00:00,69037.33,72777.0,69350.36,71622.53,16648.69284289
302,2024-04-08 20:00:00,68200.0,71761.37,71616.31,69117.01,15143.52341376
301,2024-04-09 20:00:00,67463.07,71159.6,69115.79,70634.04,16655.987797
300,2024-04-10 20:00:00,69530.0,71305.86,70638.4,70020.73,11001.16448135
299,2024-04-11 20:00:00,65110.31,71265.74,70020.71,67148.61,23509.75554216
298,2024-04-12 20:00:00,60822.01,69100.0,67148.62,64024.77,27548.47240557
297,2024-04-13 20:00:00,62150.0,65890.91,64021.36,65777.05,21604.05147827
296,2024-04-14 20:00:00,62315.08,66928.82,65764.56,63452.18,21672.73701332
295,2024-04-15 20:00:00,61645.09,64400.0,63452.18,63814.94,17710.28213211
294,2024-04-16 20:00:00,59648.33,64524.14,63814.94,61279.36,21812.15297865
293,2024-04-17 20:00:00,60816.07,64210.0,61275.73,63513.85,15249.84211445
292,2024-04-18 20:00:00,59573.32,65498.99,63514.84,63848.37,22838.07934159
291,2024-04-19 20:00:00,63121.15,65463.08,63841.96,64968.87,5157.40726514
290,2024-04-20 20:00:00,64250.0,65725.81,64960.82,64952.92,4487.48723219
289,2024-04-21 20:00:00,64520.0,67272.73,64952.92,66859.17,10977.05178637
288,2024-04-22 20:00:00,65823.66,67225.66,66856.07,66414.16,8840.16749844
287,2024-04-23 20:00:00,63542.56,67077.97,66418.0,64255.78,15083.5524347
286,2024-04-24 20:00:00,62747.18,65287.69,64255.77,64484.44,13256.29877715
285,2024-04-25 20:00:00,63287.76,64810.0,64484.44,63742.39,10151.96247701
284,2024-04-26 20:00:00,62389.0,63900.0,63742.39,63422.0,5312.16741262
283,2024-04-27 20:00:00,62743.81,64333.33,63422.34,63108.94,4415.96831554
282,2024-04-28 20:00:00,61741.01,64200.0,63109.76,63844.85,10712.13554316
281,2024-04-29 20:00:00,59040.3,64727.81,63845.01,60622.1,21106.65540758
280,2024-04-30 20:00:00,56500.0,60785.49,60621.2,58265.59,26611.9312734
279,2024-05-01 20:00:00,56903.79,59641.03,58267.81,59071.89,13593.00905888
278,2024-05-02 20:00:00,58821.05,63365.72,59070.3,62913.03,15954.29032707
277,2024-05-03 20:00:00,62565.82,64546.0,62913.03,63902.88,6414.57464352
276,2024-05-04 20:00:00,62908.34,64636.75,63902.88,64023.45,4474.5195919
275,2024-05-05 20:00:00,62704.48,65523.44,64023.45,63162.24,11241.77217344
274,2024-05-06 20:00:00,62252.64,64415.06,63161.35,62315.76,8994.93773002
273,2024-05-07 20:00:00,60851.04,63013.05,62315.75,61169.53,7486.42596849
272,2024-05-08 20:00:00,60601.6,63424.14,61169.53,63073.57,8360.0553824
271,2024-05-09 20:00:00,60150.0,63470.0,63073.55,60787.47,11511.12990976
270,2024-05-10 20:00:00,60450.13,61482.0,60787.99,60814.63,2338.06810837
269,2024-05-11 20:00:00,60576.05,61843.45,60814.64,61453.02,2694.97577935
268,2024-05-12 20:00:00,60738.51,63456.18,61453.01,62932.37,9170.80865115
